CustomerId,Recency,Frequency,Monetary_Total,Monetary_Mean,Monetary_Std,ChannelId,Cluster,Risk_Label
CustomerId_2445,24,55,17743762.0,322613.85454545455,1184937.5072447744,ChannelId_3,0,0
CustomerId_2446,75,62,210623.0,3397.1451612903224,5502.02213749941,ChannelId_3,2,1
CustomerId_2447,85,9,12600.0,1400.0,1799.5225061109961,ChannelId_3,2,1
CustomerId_2451,82,1,1000.0,1000.0,0.0,ChannelId_3,2,1
CustomerId_2454,35,15,9980.0,665.3333333333334,866.6179473485803,ChannelId_3,0,0
CustomerId_2455,62,2,51000.0,25500.0,34648.23227814083,ChannelId_3,2,1
CustomerId_2456,28,1,12000.0,12000.0,0.0,ChannelId_3,0,0
CustomerId_2457,5,22,52817.0,2400.7727272727275,2423.36420885194,ChannelId_3,1,0
CustomerId_2458,70,1,500.0,500.0,0.0,ChannelId_3,2,1
CustomerId_2459,23,399,818115.0,2050.4135338345864,5421.228838790144,ChannelId_3,1,0
CustomerId_2461,51,7,5450.0,778.5714285714286,410.13934914158835,ChannelId_3,0,0
CustomerId_2462,5,5,20000.0,4000.0,6745.368781616021,ChannelId_3,1,0
CustomerId_2463,84,7,6700.0,957.1428571428571,1198.759279223235,ChannelId_3,2,1
CustomerId_2465,53,1,1000.0,1000.0,0.0,ChannelId_3,0,0
CustomerId_2468,70,2,1800.0,900.0,141.4213562373095,ChannelId_3,2,1
CustomerId_2469,5,28,120000.0,4285.714285714285,6069.70096802716,ChannelId_3,1,0
CustomerId_2470,36,2,20500.0,10250.0,13788.582233137677,ChannelId_3,0,0
CustomerId_2471,1,2,1500.0,750.0,353.5533905932738,ChannelId_3,1,0
CustomerId_2474,5,11,40000.0,3636.3636363636365,5869.799439039247,ChannelId_3,1,0
CustomerId_2477,40,310,611700.5,1973.2274193548387,5375.130091062697,ChannelId_3,0,0
CustomerId_2480,15,1,10000.0,10000.0,0.0,ChannelId_3,1,0
CustomerId_2481,4,6,20000.0,3333.3333333333335,6088.2400303098,ChannelId_3,1,0
CustomerId_2482,35,10,-3835.0,-383.5,826.6735550788272,ChannelId_5,0,0
CustomerId_2485,18,1,5000.0,5000.0,0.0,ChannelId_3,1,0
CustomerId_2488,0,2,80000.0,40000.0,0.0,ChannelId_3,1,0
CustomerId_2489,3,1,10000.0,10000.0,0.0,ChannelId_3,1,0
CustomerId_2490,31,1,5000.0,5000.0,0.0,ChannelId_3,0,0
CustomerId_2491,4,85,311200.0,3661.176470588235,5418.088536112534,ChannelId_3,1,0
CustomerId_2492,46,6,19000.0,3166.6666666666665,7626.707459098367,ChannelId_2,0,0
CustomerId_2493,5,1,1000.0,1000.0,0.0,ChannelId_3,1,0
CustomerId_2494,24,3,3900.0,1300.0,3235.737937472687,ChannelId_2,0,0
CustomerId_2495,46,6,2950.0,491.6666666666667,842.8621872326856,ChannelId_3,0,0
CustomerId_2496,35,2,30000.0,15000.0,0.0,ChannelId_3,0,0
CustomerId_2497,61,2,280500.0,140250.0,197636.34534164003,ChannelId_3,2,1
CustomerId_2498,5,6,16850.0,2808.3333333333335,2745.981913026134,ChannelId_3,1,0
CustomerId_2501,12,8,119000.0,14875.0,28612.87172884659,ChannelId_2,1,0
CustomerId_2503,45,1,1500.0,1500.0,0.0,ChannelId_3,0,0
CustomerId_2504,19,6,20000.0,3333.3333333333335,6088.2400303098,ChannelId_3,1,0
CustomerId_2505,26,4,6000.0,1500.0,1914.854215512676,ChannelId_3,0,0
CustomerId_2506,11,9,40000.0,4444.444444444444,6559.556218051475,ChannelId_3,1,0
CustomerId_2508,12,14,60000.0,4285.714285714285,6157.27926214882,ChannelId_3,1,0
CustomerId_2512,86,1,1000.0,1000.0,0.0,ChannelId_3,2,1
CustomerId_2513,46,6,19000.0,3166.6666666666665,7626.707459098367,ChannelId_2,0,0
CustomerId_2514,20,16,8950.0,559.375,752.5199332908065,ChannelId_3,1,0
CustomerId_2515,13,12,13470.0,1122.5,3152.846116822646,ChannelId_3,1,0
CustomerId_2519,11,30,36115.0,1203.8333333333333,1221.4114809297996,ChannelId_3,1,0
CustomerId_2520,13,14,24050.0,1717.857142857143,2097.650438618733,ChannelId_3,1,0
CustomerId_2522,56,1,1000.0,1000.0,0.0,ChannelId_3,0,0
CustomerId_2523,82,5,2980.0,596.0,1142.838571277676,ChannelId_3,2,1
CustomerId_2525,58,1,20000.0,20000.0,0.0,ChannelId_3,2,1
CustomerId_2526,26,1,1000.0,1000.0,0.0,ChannelId_3,0,0
CustomerId_2527,37,5,3980.0,796.0,456.1578674099571,ChannelId_3,0,0
CustomerId_2528,18,610,1695194.3,2779.007049180328,22872.844886611598,ChannelId_3,1,0
CustomerId_2529,18,63,137000.0,2174.6031746031745,4170.904143258129,ChannelId_3,1,0
CustomerId_2530,60,12,24000.0,2000.0,3789.938833759242,ChannelId_3,2,1
CustomerId_2531,2,133,188005.75,1413.577067669173,2774.7502819289566,ChannelId_3,1,0
CustomerId_2532,0,1,10000.0,10000.0,0.0,ChannelId_3,1,0
CustomerId_2534,74,1,1000.0,1000.0,0.0,ChannelId_3,2,1
CustomerId_2535,58,14,195100.0,13935.714285714286,28474.350323995568,ChannelId_3,2,1
CustomerId_2536,32,1,500.0,500.0,0.0,ChannelId_3,0,0
CustomerId_2537,11,15,75526.0,5035.066666666667,7549.050228497686,ChannelId_3,1,0
CustomerId_2538,54,4,9000.0,2250.0,6601.767440112787,ChannelId_2,0,0
CustomerId_2539,4,8,40000.0,5000.0,6000.0,ChannelId_3,1,0
CustomerId_2541,0,1,1000.0,1000.0,0.0,ChannelId_3,1,0
CustomerId_2543,54,4,9000.0,2250.0,6601.767440112787,ChannelId_2,0,0
CustomerId_2544,26,139,180485.0,1298.453237410072,1379.4106923989898,ChannelId_3,0,0
CustomerId_2545,10,9,5800.0,644.4444444444445,1017.1788327417052,ChannelId_3,1,0
CustomerId_2546,0,109,144740.0,1327.8899082568807,2576.518277096444,ChannelId_3,1,0
CustomerId_2548,46,34,39001.0,1147.0882352941176,2557.441087536726,ChannelId_3,0,0
CustomerId_2549,11,7,25000.0,3571.4285714285716,5593.363414414826,ChannelId_3,1,0
CustomerId_2550,19,12,50000.0,4166.666666666667,5886.553758483409,ChannelId_3,1,0
CustomerId_2552,84,7,10504.0,1500.5714285714287,956.0346676320298,ChannelId_3,2,1
CustomerId_2554,55,5,103450.0,20690.0,29119.890109682765,ChannelId_3,0,0
CustomerId_2555,81,3,42500.0,14166.666666666666,23239.693055919077,ChannelId_3,2,1
CustomerId_2556,87,1,50000.0,50000.0,0.0,ChannelId_3,2,1
CustomerId_2557,13,2,1500.0,750.0,353.5533905932738,ChannelId_3,1,0
CustomerId_2558,66,1,500.0,500.0,0.0,ChannelId_3,2,1
CustomerId_2559,35,1,1000.0,1000.0,0.0,ChannelId_3,0,0
CustomerId_2560,4,5,20000.0,4000.0,6745.368781616021,ChannelId_3,1,0
CustomerId_2561,1,1,40000.0,40000.0,0.0,ChannelId_3,1,0
CustomerId_2562,0,21,200250.0,9535.714285714286,24487.424897573157,ChannelId_3,1,0
CustomerId_2564,4,35,164000.0,4685.714285714285,6062.281790233912,ChannelId_3,1,0
CustomerId_2565,0,4,1950.0,487.5,1297.674201536477,ChannelId_2,1,0
CustomerId_2569,57,10,5695.0,569.5,874.3710437921776,ChannelId_3,2,1
CustomerId_2570,54,1,500.0,500.0,0.0,ChannelId_3,0,0
CustomerId_2571,16,12,11890.0,990.8333333333334,1550.4688929091055,ChannelId_3,1,0
CustomerId_2572,4,2,20000.0,10000.0,0.0,ChannelId_3,1,0
CustomerId_2574,7,58,120022.5,2069.353448275862,6107.776617608238,ChannelId_3,1,0
CustomerId_2576,54,1,-5000.0,-5000.0,0.0,ChannelId_5,0,0
CustomerId_2577,82,7,130000.0,18571.428571428572,16681.89780228,ChannelId_3,2,1
CustomerId_2579,25,1,1000.0,1000.0,0.0,ChannelId_3,0,0
CustomerId_2580,61,9,22002.46,2444.717777777778,3783.619517980692,ChannelId_3,2,1
CustomerId_2582,60,6,40000.0,6666.666666666667,9831.92080250175,ChannelId_3,2,1
CustomerId_2584,20,4,142568.0,35642.0,70913.45045899262,ChannelId_2,1,0
CustomerId_2587,0,2,31000.0,15500.0,13435.028842544403,ChannelId_3,1,0
CustomerId_2588,54,175,403603.0,2306.302857142857,5428.693513021813,ChannelId_3,0,0
CustomerId_2589,68,17,70000.0,4117.64705882353,9013.686488759582,ChannelId_2,2,1
CustomerId_2591,40,1,10000.0,10000.0,0.0,ChannelId_3,0,0
CustomerId_2592,5,6,40000.0,6666.666666666667,9831.92080250175,ChannelId_3,1,0
CustomerId_2594,34,3,1055000.0,351666.6666666667,548482.7557301444,ChannelId_3,0,0
CustomerId_2595,49,79,149819.0,1896.4430379746836,4261.087936638367,ChannelId_3,0,0
CustomerId_2596,67,4,375.0,93.75,821.6789214772399,ChannelId_2,2,1
CustomerId_2597,15,3,4800.0,1600.0,2163.3307652783938,ChannelId_3,1,0
CustomerId_2598,85,17,22670.0,1333.5294117647059,2362.4641298241722,ChannelId_3,2,1
CustomerId_2599,32,6,20000.0,3333.3333333333335,7814.516406449389,ChannelId_2,0,0
CustomerId_2600,31,1,-1000.0,-1000.0,0.0,ChannelId_2,0,0
CustomerId_2601,23,12,21830.0,1819.1666666666667,2231.947613971966,ChannelId_3,1,0
CustomerId_2602,77,13,6300.0,484.61538461538464,747.8119793171652,ChannelId_3,2,1
CustomerId_2603,4,14,80000.0,5714.285714285715,9019.795080638101,ChannelId_3,1,0
CustomerId_2604,19,73,253434.0,3471.698630136986,7678.31310626981,ChannelId_3,1,0
CustomerId_2605,11,11,60000.0,5454.545454545455,6202.638734661828,ChannelId_3,1,0
CustomerId_2607,0,153,143400.0,937.2549019607843,1433.0174482419757,ChannelId_3,1,0
CustomerId_2609,39,52,118630.0,2281.346153846154,9122.097503218227,ChannelId_3,0,0
CustomerId_2610,4,3,-50.0,-16.666666666666668,1000.4165798972613,ChannelId_2,1,0
CustomerId_2612,2,532,685635.45,1288.788439849624,4035.56784873629,ChannelId_3,1,0
CustomerId_2613,48,1,500.0,500.0,0.0,ChannelId_3,0,0
CustomerId_2614,33,7,40000.0,5714.285714285715,6237.368187365718,ChannelId_3,0,0
CustomerId_2615,34,13,29430.0,2263.846153846154,3531.146033187003,ChannelId_3,0,0
CustomerId_2616,2,5,1880.0,376.0,1151.4686274493108,ChannelId_2,1,0
CustomerId_2617,11,10,60000.0,6000.0,7241.853660800143,ChannelId_3,1,0
CustomerId_2618,53,6,19000.0,3166.6666666666665,7626.707459098367,ChannelId_2,0,0
CustomerId_2619,26,1,500.0,500.0,0.0,ChannelId_3,0,0
CustomerId_2621,71,1,2000.0,2000.0,0.0,ChannelId_3,2,1
CustomerId_2623,45,15,48548.0,3236.5333333333333,4660.636833656758,ChannelId_3,0,0
CustomerId_2625,82,1,1000.0,1000.0,0.0,ChannelId_3,2,1
CustomerId_2626,90,1,2000.0,2000.0,0.0,ChannelId_3,2,1
CustomerId_2627,4,5,20000.0,4000.0,6745.368781616021,ChannelId_3,1,0
CustomerId_2628,83,1,10000.0,10000.0,0.0,ChannelId_3,2,1
CustomerId_2630,58,5,159000.0,31800.0,44144.08227611035,ChannelId_3,2,1
CustomerId_2631,18,1,1000.0,1000.0,0.0,ChannelId_3,1,0
CustomerId_2632,29,30,29935.0,997.8333333333334,2024.1961818142192,ChannelId_3,0,0
CustomerId_2633,61,8,18980.0,2372.5,3971.037108147658,ChannelId_2,2,1
CustomerId_2634,30,4,8500.0,2125.0,5452.44593431853,ChannelId_2,0,0
CustomerId_2635,1,1,50.0,50.0,0.0,ChannelId_3,1,0
CustomerId_2636,22,1,82000.0,82000.0,0.0,ChannelId_3,1,0
CustomerId_2637,54,7,39000.0,5571.428571428572,9431.456989902512,ChannelId_3,0,0
CustomerId_2638,4,5,20000.0,4000.0,6745.368781616021,ChannelId_3,1,0
CustomerId_2639,16,6,5895.0,982.5,1594.659054469011,ChannelId_2,1,0
CustomerId_2641,3,9,55030.2,6114.466666666666,8474.81620803661,ChannelId_3,1,0
CustomerId_2642,23,21,11386.5,542.2142857142857,707.5851993122201,ChannelId_3,1,0
CustomerId_2643,5,151,589576.85,3904.4824503311256,5392.512587426998,ChannelId_3,1,0
CustomerId_2644,0,10,3960.0,396.0,321.8764428230877,ChannelId_3,1,0
CustomerId_2645,88,2,1425.0,712.5,1113.6931803688124,ChannelId_2,2,1
CustomerId_2647,26,57,49694.0,871.8245614035088,972.9801077618445,ChannelId_3,0,0
CustomerId_2648,23,3,-510.0,-170.0,762.6925986267338,ChannelId_2,1,0
CustomerId_2649,0,359,956870.0,2665.376044568245,6455.161401215109,ChannelId_3,1,0
CustomerId_2651,14,44,67675.0,1538.0681818181818,4291.46749659285,ChannelId_3,1,0
CustomerId_2652,64,2,2000.0,1000.0,0.0,ChannelId_3,2,1
CustomerId_2653,34,6,40000.0,6666.666666666667,8891.943919451283,ChannelId_3,0,0
CustomerId_2654,70,11,7740.0,703.6363636363636,697.1158114298187,ChannelId_3,2,1
CustomerId_2655,5,1,1000.0,1000.0,0.0,ChannelId_3,1,0
CustomerId_2656,20,5,310475.0,62095.0,133113.02105729553,ChannelId_1,1,0
CustomerId_2659,10,61,111090.0,1821.1475409836066,2637.1421389834463,ChannelId_3,1,0
CustomerId_2662,1,115,992392.3200000001,8629.498434782608,23309.06974558761,ChannelId_3,1,0
CustomerId_2663,5,7,4975.0,710.7142857142857,1077.40594551384,ChannelId_3,1,0
CustomerId_2664,0,9,30000.0,3333.3333333333335,7176.350047203661,ChannelId_3,1,0
CustomerId_2665,56,21,43600.0,2076.190476190476,5171.90243159176,ChannelId_3,0,0
CustomerId_2666,36,1,2500.0,2500.0,0.0,ChannelId_3,0,0
CustomerId_2667,61,3,74000.0,24666.666666666668,47961.7903474561,ChannelId_2,2,1
CustomerId_2668,85,4,4470.0,1117.5,867.1168702468351,ChannelId_3,2,1
CustomerId_2669,79,3,990.0,330.0,294.44863728670913,ChannelId_3,2,1
CustomerId_2670,1,9,30000.0,3333.3333333333335,7262.9195231669755,ChannelId_3,1,0
CustomerId_2671,3,5,8411.0,1682.2,2127.5676722492285,ChannelId_3,1,0
CustomerId_2672,0,26,188257.25,7240.663461538462,16009.8397538736,ChannelId_3,1,0
CustomerId_2674,32,3,100500.0,33500.0,28578.838324886474,ChannelId_3,0,0
CustomerId_2675,1,51,17815.0,349.3137254901961,478.64811668682364,ChannelId_3,1,0
CustomerId_2676,0,22,28300.0,1286.3636363636363,1608.1031282214678,ChannelId_3,1,0
CustomerId_2677,11,10,40000.0,4000.0,6164.414002968976,ChannelId_3,1,0
CustomerId_2678,2,6,10000.0,1666.6666666666667,5192.943930629973,ChannelId_3,1,0
CustomerId_2679,11,10,50000.0,5000.0,6342.099196813483,ChannelId_3,1,0
CustomerId_2681,22,6,45000.0,7500.0,6123.724356957945,ChannelId_3,1,0
CustomerId_2682,39,12,40000.0,3333.3333333333335,4749.800633774649,ChannelId_3,0,0
CustomerId_2683,3,75,793386.0,10578.48,13695.190580519746,ChannelId_3,1,0
CustomerId_2684,43,1,1000.0,1000.0,0.0,ChannelId_3,0,0
CustomerId_2685,60,14,80000.0,5714.285714285715,9019.795080638101,ChannelId_3,2,1
CustomerId_2686,5,4,980.0,245.0,959.218431849597,ChannelId_2,1,0
CustomerId_2687,18,5,20000.0,4000.0,6745.368781616021,ChannelId_3,1,0
CustomerId_2689,5,23,115000.0,5000.0,6075.285253310408,ChannelId_3,1,0
CustomerId_2690,60,1,1000.0,1000.0,0.0,ChannelId_3,2,1
CustomerId_2691,2,5,11900.0,2380.0,2433.5159748807896,ChannelId_3,1,0
CustomerId_2693,5,7,4920.0,702.8571428571429,1261.34470950271,ChannelId_3,1,0
CustomerId_2694,35,1,1000.0,1000.0,0.0,ChannelId_3,0,0
CustomerId_2696,0,265,215119.0,811.7698113207547,1931.8227193728706,ChannelId_3,1,0
CustomerId_2697,0,53,31195.0,588.5849056603773,1631.5900035755853,ChannelId_3,1,0
CustomerId_2698,45,1,500.0,500.0,0.0,ChannelId_3,0,0
CustomerId_2700,4,7,10200.0,1457.142857142857,10633.101952998342,ChannelId_3,1,0
CustomerId_2701,0,21,60000.0,2857.1428571428573,6010.704736432444,ChannelId_3,1,0
CustomerId_2703,41,1,500000.0,500000.0,0.0,ChannelId_3,0,0
CustomerId_2704,5,24,100000.0,4166.666666666667,5975.796593554388,ChannelId_3,1,0
CustomerId_2705,59,1,160000.0,160000.0,0.0,ChannelId_3,2,1
CustomerId_2706,6,155,172524.0,1113.058064516129,3436.937454774991,ChannelId_3,1,0
CustomerId_2707,78,4,4464.9,1116.225,894.4039742569722,ChannelId_3,2,1
CustomerId_2708,21,4,450.0,112.5,856.7136822377319,ChannelId_2,1,0
CustomerId_2709,74,14,8025.0,573.2142857142857,814.1206845492803,ChannelId_3,2,1
CustomerId_2710,1,174,670108.0,3851.1954022988507,12406.866312012096,ChannelId_3,1,0
CustomerId_2712,23,1,500.0,500.0,0.0,ChannelId_3,1,0
CustomerId_2713,21,2,15000.0,7500.0,3535.5339059327375,ChannelId_3,1,0
CustomerId_2717,29,1,1000.0,1000.0,0.0,ChannelId_3,0,0
CustomerId_2719,78,1,500.0,500.0,0.0,ChannelId_3,2,1
CustomerId_2720,54,6,19000.0,3166.6666666666665,7626.707459098367,ChannelId_2,0,0
CustomerId_2722,45,4,37000.0,9250.0,17442.76354251241,ChannelId_2,0,0
CustomerId_2723,80,4,4890.0,1222.5,1530.5853999913454,ChannelId_2,2,1
CustomerId_2724,37,1,20000.0,20000.0,0.0,ChannelId_3,0,0
CustomerId_2727,12,4,5662.5,1415.625,2649.1621120334135,ChannelId_2,1,0
CustomerId_2728,0,586,1250976.6,2134.7723549488055,5268.094458782343,ChannelId_3,1,0
CustomerId_2730,71,1,10000.0,10000.0,0.0,ChannelId_3,2,1
CustomerId_2731,47,2,2000000.0,1000000.0,0.0,ChannelId_3,0,0
CustomerId_2732,37,1,1000.0,1000.0,0.0,ChannelId_3,0,0
CustomerId_2733,11,9,40000.0,4444.444444444444,6559.556218051475,ChannelId_3,1,0
CustomerId_2734,53,4,20000.0,5000.0,9695.359714832657,ChannelId_2,0,0
CustomerId_2735,1,17,12410.0,730.0,798.1619509848862,ChannelId_3,1,0
CustomerId_2736,31,8,57750.0,7218.75,11496.457140602677,ChannelId_3,0,0
CustomerId_2737,0,14,50000.0,3571.4285714285716,7303.4689936125105,ChannelId_3,1,0
CustomerId_2738,4,22,64880.0,2949.090909090909,2778.3103962676055,ChannelId_3,1,0
CustomerId_2739,1,61,363094.0,5952.360655737705,38432.43594935264,ChannelId_3,1,0
CustomerId_2740,46,4,3900.0,975.0,1844.5866745696717,ChannelId_2,0,0
CustomerId_2741,50,1,1000.0,1000.0,0.0,ChannelId_3,0,0
CustomerId_2742,80,1,1000.0,1000.0,0.0,ChannelId_3,2,1
CustomerId_2743,23,83,182539.8,2199.2746987951805,4075.5929180751405,ChannelId_3,1,0
CustomerId_2745,53,23,75910.0,3300.4347826086955,4901.057843383377,ChannelId_3,0,0
CustomerId_2746,5,16,49750.0,3109.375,5769.639467361313,ChannelId_3,1,0
CustomerId_2747,68,14,123456.0,8818.285714285714,8442.358651727349,ChannelId_3,2,1
CustomerId_2749,3,19,54350.0,2860.5263157894738,7997.805974268617,ChannelId_3,1,0
CustomerId_2750,1,31,63901.0,2061.3225806451615,3218.2743138427127,ChannelId_3,1,0
CustomerId_2751,38,2,580.0,290.0,20916.218587498075,ChannelId_3,0,0
CustomerId_2753,67,58,279001.0,4810.362068965517,10969.594479380028,ChannelId_3,2,1
CustomerId_2754,81,1,500.0,500.0,0.0,ChannelId_3,2,1
CustomerId_2756,11,13,60000.0,4615.384615384615,6357.914510519697,ChannelId_3,1,0
CustomerId_2757,46,9,39000.0,4333.333333333333,6442.049363362563,ChannelId_3,0,0
CustomerId_2758,5,8,50000.0,6250.0,6943.650748294136,ChannelId_3,1,0
CustomerId_2759,5,6,24000.0,4000.0,6000.0,ChannelId_3,1,0
CustomerId_2760,46,6,19000.0,3166.6666666666665,7626.707459098367,ChannelId_2,0,0
CustomerId_2761,29,7,40000.0,5714.285714285715,8562.793269221707,ChannelId_3,0,0
CustomerId_2762,60,12,15175.0,1264.5833333333333,1681.3812751497628,ChannelId_3,2,1
CustomerId_2764,3,9,-2000.0,-222.22222222222223,19368.323222324754,ChannelId_3,1,0
CustomerId_2767,80,1,500.0,500.0,0.0,ChannelId_3,2,1
CustomerId_2769,55,3,2000.0,666.6666666666666,3785.9388972001825,ChannelId_2,0,0
CustomerId_2771,28,1,1000.0,1000.0,0.0,ChannelId_3,0,0
CustomerId_2772,4,67,73955.0,1103.8059701492537,1950.836279408071,ChannelId_3,1,0
CustomerId_2773,1,27,27255.0,1009.4444444444445,3722.060144321786,ChannelId_3,1,0
CustomerId_2774,15,229,667035.0,2912.8165938864627,11458.17239382292,ChannelId_3,1,0
CustomerId_2775,21,21,133950.0,6378.571428571428,12155.148820855418,ChannelId_3,1,0
CustomerId_2776,51,15,239000.0,15933.333333333334,33274.758057866085,ChannelId_3,0,0
CustomerId_2777,32,6,20000.0,3333.3333333333335,7814.516406449389,ChannelId_2,0,0
CustomerId_2778,11,5,20000.0,4000.0,6745.368781616021,ChannelId_3,1,0
CustomerId_2782,5,47,172000.0,3659.574468085106,5203.907063738706,ChannelId_3,1,0
CustomerId_2783,54,10,16600.0,1660.0,2117.2978061670965,ChannelId_3,0,0
CustomerId_2785,46,6,19000.0,3166.6666666666665,7626.707459098367,ChannelId_2,0,0
CustomerId_2786,39,6,7418.0,1236.3333333333333,2735.280729041659,ChannelId_2,0,0
CustomerId_2787,28,33,23000.0,696.969696969697,856.1760363984912,ChannelId_3,0,0
CustomerId_2788,39,1,20000.0,20000.0,0.0,ChannelId_3,0,0
CustomerId_2790,57,4,980.0,245.0,959.218431849597,ChannelId_2,2,1
CustomerId_2791,30,1,2000.0,2000.0,0.0,ChannelId_3,0,0
CustomerId_2793,0,89,166765.75,1873.7724719101125,5394.189650211032,ChannelId_3,1,0
CustomerId_2794,19,5,20000.0,4000.0,6745.368781616021,ChannelId_3,1,0
CustomerId_2796,70,1,1000.0,1000.0,0.0,ChannelId_3,2,1
CustomerId_2797,17,24,227873.0,9494.708333333334,21173.855122233144,ChannelId_3,1,0
CustomerId_2798,3,46,32885.0,714.8913043478261,953.5152735072438,ChannelId_3,1,0
CustomerId_2799,82,2,950.0,475.0,742.4621202458749,ChannelId_2,2,1
CustomerId_2800,11,9,40000.0,4444.444444444444,6463.573143221772,ChannelId_3,1,0
CustomerId_2801,46,5,19000.0,3800.0,6685.805860178712,ChannelId_3,0,0
CustomerId_2802,3,49,108865.0,2221.734693877551,2105.527584077902,ChannelId_3,1,0
CustomerId_2803,24,9,3960.0,440.0,1016.021653312566,ChannelId_3,0,0
CustomerId_2804,15,1,10000.0,10000.0,0.0,ChannelId_3,1,0
CustomerId_2806,67,4,188.0,47.0,755.27213638529,ChannelId_2,2,1
CustomerId_2807,65,29,134914.0,4652.206896551724,7058.913703251424,ChannelId_3,2,1
CustomerId_2808,1,12,12175.0,1014.5833333333334,1546.273318091735,ChannelId_2,1,0
CustomerId_2809,5,71,123270.6,1736.205633802817,3295.085725652123,ChannelId_3,1,0
CustomerId_2810,56,5,320000.0,64000.0,67026.11431375088,ChannelId_3,0,0
CustomerId_2811,68,1,4000.0,4000.0,0.0,ChannelId_3,2,1
CustomerId_2812,15,2,25000.0,12500.0,3535.5339059327375,ChannelId_3,1,0
CustomerId_2815,6,64,38535.0,602.109375,682.0305843625727,ChannelId_3,1,0
CustomerId_2816,1,225,235333.4,1045.9262222222221,1879.224143234298,ChannelId_3,1,0
CustomerId_2817,7,1,-10000.0,-10000.0,0.0,ChannelId_5,1,0
CustomerId_2818,7,94,173967.5,1850.718085106383,2467.007903843521,ChannelId_3,1,0
CustomerId_2820,5,15,-109909.0,-7327.266666666666,41767.055223784526,ChannelId_3,1,0
CustomerId_2822,16,15,146500.0,9766.666666666666,13282.462479668802,ChannelId_3,1,0
CustomerId_2824,46,6,19000.0,3166.6666666666665,7626.707459098367,ChannelId_2,0,0
CustomerId_2825,13,4,8900.0,2225.0,3225.2906845740276,ChannelId_2,1,0
CustomerId_2826,45,1,14000.0,14000.0,0.0,ChannelId_3,0,0
CustomerId_2827,9,1,10000.0,10000.0,0.0,ChannelId_3,1,0
CustomerId_2828,0,18,65000.0,3611.1111111111113,8297.263112822126,ChannelId_2,1,0
CustomerId_2829,59,7,16000.0,2285.714285714286,5154.748157905347,ChannelId_3,2,1
CustomerId_2831,60,11,34000.0,3090.909090909091,4013.590548487612,ChannelId_3,2,1
CustomerId_2832,61,2,75000.0,37500.0,60104.07640085654,ChannelId_2,2,1
CustomerId_2833,43,2,9378.0,4689.0,7510.888229763508,ChannelId_2,0,0
CustomerId_2834,66,1,-1000.0,-1000.0,0.0,ChannelId_2,2,1
CustomerId_2835,5,9,362750.0,40305.555555555555,96573.14081968018,ChannelId_3,1,0
CustomerId_2836,4,19,75000.0,3947.3684210526317,5183.158455898041,ChannelId_3,1,0
CustomerId_2838,21,47,40622.32,864.3046808510638,930.3341990845597,ChannelId_3,1,0
CustomerId_2839,18,4,2900.0,725.0,1517.3990905493517,ChannelId_2,1,0
CustomerId_2840,64,1,2000.0,2000.0,0.0,ChannelId_3,2,1
CustomerId_2841,19,1,500.0,500.0,0.0,ChannelId_3,1,0
CustomerId_2843,1,12,19990.0,1665.8333333333333,3054.866336410373,ChannelId_3,1,0
CustomerId_2844,22,23,121230.0,5270.869565217391,6729.4535189740045,ChannelId_3,1,0
CustomerId_2845,4,133,719049.0,5406.383458646616,8630.842784018925,ChannelId_3,1,0
CustomerId_2846,2,146,260191.0,1782.1301369863013,2887.584885783055,ChannelId_3,1,0
CustomerId_2847,42,4,48500.0,12125.0,19262.98263509574,ChannelId_2,0,0
CustomerId_2849,5,12,236226.0,19685.5,22636.351181632206,ChannelId_3,1,0
CustomerId_2850,43,8,15308.0,1913.5,3762.5585140205553,ChannelId_2,0,0
CustomerId_2851,60,1,800.0,800.0,0.0,ChannelId_3,2,1
CustomerId_2852,0,121,615808.0,5089.322314049587,8649.406124329073,ChannelId_3,1,0
CustomerId_2853,47,6,5700.0,950.0,1150.2173707608488,ChannelId_2,0,0
CustomerId_2854,4,23,19725.0,857.6086956521739,1478.561854675944,ChannelId_3,1,0
CustomerId_2855,11,10,60000.0,6000.0,5696.002496878354,ChannelId_3,1,0
CustomerId_2857,0,46,33010.0,717.6086956521739,1113.5986406094207,ChannelId_3,1,0
CustomerId_2858,5,29,93400.0,3220.689655172414,5493.966125951583,ChannelId_3,1,0
CustomerId_2859,7,147,197124.72,1340.9844897959183,4060.611508002818,ChannelId_3,1,0
CustomerId_2860,83,2,2000.0,1000.0,0.0,ChannelId_3,2,1
CustomerId_2862,16,16,85778.0,5361.125,4808.466864119304,ChannelId_3,1,0
CustomerId_2864,18,6,20000.0,3333.3333333333335,5988.878581726855,ChannelId_3,1,0
CustomerId_2865,40,1,1000.0,1000.0,0.0,ChannelId_3,0,0
CustomerId_2866,0,39,77380.0,1984.1025641025642,2259.0711504704736,ChannelId_3,1,0
CustomerId_2868,51,2,1015.0,507.5,10.606601717798213,ChannelId_3,0,0
CustomerId_2869,7,1,1000.0,1000.0,0.0,ChannelId_3,1,0
CustomerId_2870,3,2,4900.0,2450.0,3606.2445840513924,ChannelId_2,1,0
CustomerId_2871,25,16,18370.0,1148.125,1229.1526552873734,ChannelId_3,0,0
CustomerId_2872,53,6,19000.0,3166.6666666666665,7626.707459098367,ChannelId_2,0,0
CustomerId_2874,17,1,1000.0,1000.0,0.0,ChannelId_3,1,0
